#,,,,,"generated_by='OpenQuake engine 3.23.0', start_date='2025-04-07T12:19:27', checksum=1985872743, investigation_time=50.0, mag_bin_edges=[4.75, 5.0, 5.25, 5.5, 5.75, 6.0, 6.25, 6.5, 6.75, 7.0, 7.25], dist_bin_edges=[0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0], lon_bin_edges=[12.791458131336514, 14.008341868663488], lat_bin_edges=[41.90104, 42.800360000000005], eps_bin_edges=[-3.0, 3.0], tectonic_region_types=['Active Shallow Crust'], lon=13.3999, lat=42.3507, weights=[1.0], rlz_ids=[0]"
imt,iml,poe,mag,dist,rlz0
SA(0.7),9.01493E-02,4.00000E-01,5.62500E+00,4.75000E+01,3.17464E-03
SA(0.7),9.01493E-02,4.00000E-01,5.87500E+00,2.50000E+00,0.00000E+00
SA(0.7),9.01493E-02,4.00000E-01,5.87500E+00,7.50000E+00,8.21443E-03
SA(0.7),9.01493E-02,4.00000E-01,5.87500E+00,1.25000E+01,1.11197E-02
SA(0.7),9.01493E-02,4.00000E-01,5.87500E+00,1.75000E+01,8.16150E-03
SA(0.7),9.01493E-02,4.00000E-01,5.87500E+00,2.25000E+01,9.61324E-03
SA(0.7),9.01493E-02,4.00000E-01,5.87500E+00,2.75000E+01,9.30719E-03
SA(0.7),9.01493E-02,4.00000E-01,5.87500E+00,3.25000E+01,1.03527E-02
SA(0.7),9.01493E-02,4.00000E-01,5.87500E+00,3.75000E+01,5.38407E-03
SA(0.7),9.01493E-02,4.00000E-01,5.87500E+00,4.25000E+01,6.24826E-03
SA(0.7),9.01493E-02,4.00000E-01,5.87500E+00,4.75000E+01,3.75023E-03
SA(0.7),9.01493E-02,4.00000E-01,6.12500E+00,2.50000E+00,0.00000E+00
SA(0.7),9.01493E-02,4.00000E-01,6.12500E+00,7.50000E+00,5.15671E-03
SA(0.7),9.01493E-02,4.00000E-01,6.12500E+00,1.25000E+01,7.47023E-03
SA(0.7),9.01493E-02,4.00000E-01,6.12500E+00,1.75000E+01,6.98586E-03
SA(0.7),9.01493E-02,4.00000E-01,6.12500E+00,2.25000E+01,9.42452E-03
SA(0.7),9.01493E-02,4.00000E-01,6.12500E+00,2.75000E+01,4.75084E-03
SA(0.7),9.01493E-02,4.00000E-01,6.12500E+00,3.25000E+01,1.11055E-02
SA(0.7),9.01493E-02,4.00000E-01,6.12500E+00,3.75000E+01,4.63414E-03
SA(0.7),9.01493E-02,4.00000E-01,6.12500E+00,4.25000E+01,7.21978E-03
SA(0.7),9.01493E-02,4.00000E-01,6.12500E+00,4.75000E+01,3.45552E-03
SA(0.7),9.01493E-02,4.00000E-01,6.37500E+00,2.50000E+00,9.86248E-04
SA(0.7),9.01493E-02,4.00000E-01,6.37500E+00,7.50000E+00,5.15235E-03
SA(0.7),9.01493E-02,4.00000E-01,6.37500E+00,1.25000E+01,9.62027E-03
SA(0.7),9.01493E-02,4.00000E-01,6.37500E+00,1.75000E+01,7.03854E-03
SA(0.7),9.01493E-02,4.00000E-01,6.37500E+00,2.25000E+01,1.19293E-02
SA(0.7),9.01493E-02,4.00000E-01,6.37500E+00,2.75000E+01,5.53250E-03
SA(0.7),9.01493E-02,4.00000E-01,6.37500E+00,3.25000E+01,8.26188E-03
SA(0.7),9.01493E-02,4.00000E-01,6.37500E+00,3.75000E+01,6.59280E-03
SA(0.7),9.01493E-02,4.00000E-01,6.37500E+00,4.25000E+01,7.24954E-03
SA(0.7),9.01493E-02,4.00000E-01,6.37500E+00,4.75000E+01,4.02364E-03
SA(0.7),9.01493E-02,4.00000E-01,6.62500E+00,2.50000E+00,6.08325E-04
SA(0.7),9.01493E-02,4.00000E-01,6.62500E+00,7.50000E+00,1.82189E-03
SA(0.7),9.01493E-02,4.00000E-01,6.62500E+00,1.25000E+01,1.80189E-03
SA(0.7),9.01493E-02,4.00000E-01,6.62500E+00,1.75000E+01,2.06290E-03
SA(0.7),9.01493E-02,4.00000E-01,6.62500E+00,2.25000E+01,2.01781E-03
SA(0.7),9.01493E-02,4.00000E-01,6.62500E+00,2.75000E+01,2.13521E-03
SA(0.7),9.01493E-02,4.00000E-01,6.62500E+00,3.25000E+01,1.49274E-03
SA(0.7),9.01493E-02,4.00000E-01,6.62500E+00,3.75000E+01,1.36441E-03
SA(0.7),9.01493E-02,4.00000E-01,6.62500E+00,4.25000E+01,8.52877E-04
SA(0.7),9.01493E-02,4.00000E-01,6.62500E+00,4.75000E+01,1.34434E-03
SA(0.7),9.01493E-02,4.00000E-01,6.87500E+00,2.50000E+00,7.50127E-04
SA(0.7),9.01493E-02,4.00000E-01,6.87500E+00,7.50000E+00,1.30856E-03
SA(0.7),9.01493E-02,4.00000E-01,6.87500E+00,1.25000E+01,1.11413E-03
SA(0.7),9.01493E-02,4.00000E-01,6.87500E+00,1.75000E+01,1.46446E-03
SA(0.7),9.01493E-02,4.00000E-01,6.87500E+00,2.25000E+01,1.41411E-03
SA(0.7),9.01493E-02,4.00000E-01,6.87500E+00,2.75000E+01,1.01826E-03
SA(0.7),9.01493E-02,4.00000E-01,6.87500E+00,3.25000E+01,9.55094E-04
SA(0.7),9.01493E-02,4.00000E-01,6.87500E+00,3.75000E+01,9.02344E-04
SA(0.7),9.01493E-02,4.00000E-01,6.87500E+00,4.25000E+01,8.17708E-04
SA(0.7),9.01493E-02,4.00000E-01,6.87500E+00,4.75000E+01,3.92871E-04
SA(0.7),9.01493E-02,4.00000E-01,7.12500E+00,2.50000E+00,0.00000E+00
SA(0.7),9.01493E-02,4.00000E-01,7.12500E+00,7.50000E+00,0.00000E+00
SA(0.7),9.01493E-02,4.00000E-01,7.12500E+00,1.25000E+01,0.00000E+00
SA(0.7),9.01493E-02,4.00000E-01,7.12500E+00,1.75000E+01,0.00000E+00
SA(0.7),9.01493E-02,4.00000E-01,7.12500E+00,2.25000E+01,0.00000E+00
SA(0.7),9.01493E-02,4.00000E-01,7.12500E+00,2.75000E+01,0.00000E+00
SA(0.7),9.01493E-02,4.00000E-01,7.12500E+00,3.25000E+01,0.00000E+00
SA(0.7),9.01493E-02,4.00000E-01,7.12500E+00,3.75000E+01,0.00000E+00
SA(0.7),9.01493E-02,4.00000E-01,7.12500E+00,4.25000E+01,0.00000E+00
SA(0.7),9.01493E-02,4.00000E-01,7.12500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,4.87500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,4.87500E+00,7.50000E+00,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,4.87500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,4.87500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,4.87500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,4.87500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,4.87500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,4.87500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,4.87500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,4.87500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.12500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.12500E+00,7.50000E+00,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.12500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.12500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.12500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.12500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.12500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.12500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.12500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.12500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.37500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.37500E+00,7.50000E+00,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.37500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.37500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.37500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.37500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.37500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.37500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.37500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.37500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.62500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.62500E+00,7.50000E+00,2.15328E-06
SA(1.0),1.39458E+00,9.90000E-04,5.62500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.62500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.62500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.62500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.62500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.62500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.62500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.62500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.87500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.87500E+00,7.50000E+00,3.87581E-05
SA(1.0),1.39458E+00,9.90000E-04,5.87500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.87500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.87500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.87500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.87500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.87500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.87500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,5.87500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.12500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.12500E+00,7.50000E+00,1.19606E-04
SA(1.0),1.39458E+00,9.90000E-04,6.12500E+00,1.25000E+01,1.12667E-05
SA(1.0),1.39458E+00,9.90000E-04,6.12500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.12500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.12500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.12500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.12500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.12500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.12500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.37500E+00,2.50000E+00,5.85307E-05
SA(1.0),1.39458E+00,9.90000E-04,6.37500E+00,7.50000E+00,2.46353E-04
SA(1.0),1.39458E+00,9.90000E-04,6.37500E+00,1.25000E+01,8.46447E-05
SA(1.0),1.39458E+00,9.90000E-04,6.37500E+00,1.75000E+01,1.26764E-05
SA(1.0),1.39458E+00,9.90000E-04,6.37500E+00,2.25000E+01,2.38961E-07
SA(1.0),1.39458E+00,9.90000E-04,6.37500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.37500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.37500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.37500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.37500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.62500E+00,2.50000E+00,5.21060E-05
SA(1.0),1.39458E+00,9.90000E-04,6.62500E+00,7.50000E+00,1.02383E-04
SA(1.0),1.39458E+00,9.90000E-04,6.62500E+00,1.25000E+01,3.29209E-05
SA(1.0),1.39458E+00,9.90000E-04,6.62500E+00,1.75000E+01,1.61457E-05
SA(1.0),1.39458E+00,9.90000E-04,6.62500E+00,2.25000E+01,2.40388E-06
SA(1.0),1.39458E+00,9.90000E-04,6.62500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.62500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.62500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.62500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.62500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.87500E+00,2.50000E+00,7.13694E-05
SA(1.0),1.39458E+00,9.90000E-04,6.87500E+00,7.50000E+00,8.12653E-05
SA(1.0),1.39458E+00,9.90000E-04,6.87500E+00,1.25000E+01,3.48768E-05
SA(1.0),1.39458E+00,9.90000E-04,6.87500E+00,1.75000E+01,2.71328E-05
SA(1.0),1.39458E+00,9.90000E-04,6.87500E+00,2.25000E+01,3.19646E-06
SA(1.0),1.39458E+00,9.90000E-04,6.87500E+00,2.75000E+01,1.76834E-07
SA(1.0),1.39458E+00,9.90000E-04,6.87500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.87500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.87500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,6.87500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,7.12500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,7.12500E+00,7.50000E+00,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,7.12500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,7.12500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,7.12500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,7.12500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,7.12500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,7.12500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,7.12500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39458E+00,9.90000E-04,7.12500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,4.87500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,4.87500E+00,7.50000E+00,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,4.87500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,4.87500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,4.87500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,4.87500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,4.87500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,4.87500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,4.87500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,4.87500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.12500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.12500E+00,7.50000E+00,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.12500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.12500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.12500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.12500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.12500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.12500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.12500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.12500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.37500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.37500E+00,7.50000E+00,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.37500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.37500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.37500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.37500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.37500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.37500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.37500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.37500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.62500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.62500E+00,7.50000E+00,2.31068E-06
SA(1.0),1.39047E+00,1.00000E-03,5.62500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.62500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.62500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.62500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.62500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.62500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.62500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.62500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.87500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.87500E+00,7.50000E+00,3.93565E-05
SA(1.0),1.39047E+00,1.00000E-03,5.87500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.87500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.87500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.87500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.87500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.87500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.87500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,5.87500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.12500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.12500E+00,7.50000E+00,1.20862E-04
SA(1.0),1.39047E+00,1.00000E-03,6.12500E+00,1.25000E+01,1.15519E-05
SA(1.0),1.39047E+00,1.00000E-03,6.12500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.12500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.12500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.12500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.12500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.12500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.12500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.37500E+00,2.50000E+00,5.90377E-05
SA(1.0),1.39047E+00,1.00000E-03,6.37500E+00,7.50000E+00,2.48549E-04
SA(1.0),1.39047E+00,1.00000E-03,6.37500E+00,1.25000E+01,8.57296E-05
SA(1.0),1.39047E+00,1.00000E-03,6.37500E+00,1.75000E+01,1.28990E-05
SA(1.0),1.39047E+00,1.00000E-03,6.37500E+00,2.25000E+01,2.60808E-07
SA(1.0),1.39047E+00,1.00000E-03,6.37500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.37500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.37500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.37500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.37500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.62500E+00,2.50000E+00,5.25179E-05
SA(1.0),1.39047E+00,1.00000E-03,6.62500E+00,7.50000E+00,1.03263E-04
SA(1.0),1.39047E+00,1.00000E-03,6.62500E+00,1.25000E+01,3.32689E-05
SA(1.0),1.39047E+00,1.00000E-03,6.62500E+00,1.75000E+01,1.63506E-05
SA(1.0),1.39047E+00,1.00000E-03,6.62500E+00,2.25000E+01,2.46231E-06
SA(1.0),1.39047E+00,1.00000E-03,6.62500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.62500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.62500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.62500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.62500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.87500E+00,2.50000E+00,7.19163E-05
SA(1.0),1.39047E+00,1.00000E-03,6.87500E+00,7.50000E+00,8.19235E-05
SA(1.0),1.39047E+00,1.00000E-03,6.87500E+00,1.25000E+01,3.51950E-05
SA(1.0),1.39047E+00,1.00000E-03,6.87500E+00,1.75000E+01,2.74004E-05
SA(1.0),1.39047E+00,1.00000E-03,6.87500E+00,2.25000E+01,3.24363E-06
SA(1.0),1.39047E+00,1.00000E-03,6.87500E+00,2.75000E+01,1.82613E-07
SA(1.0),1.39047E+00,1.00000E-03,6.87500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.87500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.87500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,6.87500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,7.12500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,7.12500E+00,7.50000E+00,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,7.12500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,7.12500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,7.12500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,7.12500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,7.12500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,7.12500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,7.12500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.39047E+00,1.00000E-03,7.12500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,4.87500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,4.87500E+00,7.50000E+00,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,4.87500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,4.87500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,4.87500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,4.87500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,4.87500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,4.87500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,4.87500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,4.87500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.12500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.12500E+00,7.50000E+00,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.12500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.12500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.12500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.12500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.12500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.12500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.12500E+00,4.25000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.12500E+00,4.75000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.37500E+00,2.50000E+00,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.37500E+00,7.50000E+00,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.37500E+00,1.25000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.37500E+00,1.75000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.37500E+00,2.25000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.37500E+00,2.75000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.37500E+00,3.25000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.37500E+00,3.75000E+01,0.00000E+00
SA(1.0),1.04064E+00,2.49750E-03,5.37500E+00,4.25000E+01,0.00000E+00
